"","PC1","PC2","PC3"
"1001",-12.0245458916871,0.349159659742296,0.997673178044672
"1022",-12.7894791908807,0.341104410031075,0.781859917453303
"1024",-12.8707580156423,0.503934414656169,2.06410382231821
"1029",-7.85992320213599,-0.350808232339994,0.394594596817031
"1050",-10.8885519051191,0.0566648070732193,-2.33184658053517
"1052",-13.058636710996,-0.0665512065556712,2.955028983609
"1055",-10.7409305644552,0.0377739025701345,0.404657022692708
"1058",-10.9211830780393,0.123235619446725,2.10121573062041
"1060",-4.49680777508333,0.539432402923438,-10.859136942737
"1066",-1.29038530269658,0.269604634477213,-9.46607529889474
"1070",-3.33530299720326,0.520439217778059,-9.26424177562348
"1074",-0.18564305825565,2.58525780695302,-5.24883489266715
"1077",-9.38045688355973,-0.0293388870329019,0.786798693111668
"1098",-12.3962130998973,0.381390097492031,1.1518570951055
"1102",-10.8215801559674,0.578332612174337,1.34454850953115
"1105",-11.2141769817491,0.182521134618639,1.94981699970322
"1118",-11.8751930229369,-0.852190946589453,2.49819755493282
"1119",-10.9732097121786,-0.135718768411721,1.65807073040585
"1121",-13.2211963643494,-0.251129351084763,2.32736573826317
"1132",-10.847409118518,-0.224874275416082,2.77031578860301
"1136",-12.381382171298,0.164281836788398,3.35778163682264
"1137",-11.957806569746,0.0407841152208148,2.72449609349199
"1148",-12.3305721090663,-0.635875421837567,2.08849197650514
"1151",-11.0214787245233,0.931958989122455,1.53215468375804
"1154",-11.5699510543938,0.877402045669792,0.154155495315858
"1166",-7.86991562812449,0.559129957927927,-7.85809394693455
"1192",-11.550820251241,-0.0768972830352004,1.63631932028153
"1194",-6.95664804984938,-0.0335527150822606,-6.42588086176414
"1198",-6.25713408990445,0.250586688530914,-10.746667072336
"1206",-8.48104478174695,0.380641344594256,-3.32066194950256
"1219",-12.0219554215317,0.382403918387429,-1.38776789741977
"1220",-10.7584540802351,0.0294872498784243,0.654070414667571
"1227",-10.550061170758,-0.461813421197163,1.2597805262957
"1233",-11.2752299095091,-0.831861694766531,1.93612485783349
"1247",-10.0959488949985,-0.501168752308635,0.0884268314933625
"1252",-10.2933393396938,-0.589131161488966,2.83586145292924
"1258",-10.4445244582004,-0.1023787971893,1.29196099549202
"1275",-10.4461789779219,0.395979792167342,1.18614887523397
"1290",-11.1619009288443,-0.165850064835318,-0.687917875340763
"1292",-11.4779131796718,-0.550290554488153,-0.292302216987885
"1296",-11.2350102506573,0.063847071767014,0.604056387734217
"1304",-10.3488935038321,-0.88353620129253,3.19663558991463
"1310",-11.3202974718238,-0.55357489471103,2.113671654262
"1317",-11.5375535041956,-0.611430070007239,2.59510153612218
"1318",-10.9124657761076,0.178518667278359,3.75861206800937
"1325",-10.861927879574,0.3600340689364,0.362983708648613
"1344",-12.4125289955424,0.464864448015381,-0.627113812841498
"1346",-9.81540063463989,-0.272879894285096,-5.15325894407032
"1363",-11.1298856189734,-0.358675433911634,-1.70580696778082
"1366",-10.7585672634108,-0.248890461244687,6.09057021852507
"1369",-13.046493453291,-0.187354348737768,1.77099312871679
"1379",-9.71959060000907,-0.339672061455506,-1.37650717626547
"1383",-9.18396156422376,0.0798310182791253,-0.656135333927267
"1390",-9.6086204385327,0.230559294767647,-8.37757491230873
"1392",-8.87501780220558,-0.0538134055244747,-3.92693743963851
"1394",-10.1372525813912,0.153249993933472,1.68395247338212
"1397-1",-9.27893657756948,-0.024115104934716,-0.727883841432256
"1397-2",-10.7803963524521,0.109592701001233,-0.585582640225617
"1398",-12.4201405635755,0.35915266159934,1.96434671858692
"15404",-11.4495050234429,-0.58064688794245,1.96600294321142
"15436",-9.32834880311801,0.315376651535284,2.13998768003382
"15451",-12.1313389695562,-0.501464461645174,1.1929165564611
"15453",-11.5505429641294,-0.363384717042038,2.83322797135164
"15468",-12.507267600961,0.0679892002741313,1.8190240644962
"15474",-11.0016576202948,0.303727913529981,1.50132287444805
"15501",-8.41186428113711,-0.679793003507588,3.63511785922609
"15517",-12.4636366328004,-0.103338825936469,3.72834194345036
"15530",-9.46331343303461,0.579204644713076,-10.2187788830535
"15538",-10.3054407418541,0.419475333154023,-6.19174027737709
"15543",-11.0729273061987,-0.53306228439394,0.740046576118648
"15547",-13.8110416587773,-0.153554058647291,1.66298974481352
"15559",-7.10575855370857,0.564917901561465,2.2711735172035
"15563",-12.5617738639462,0.205447877038685,2.19628074418606
"15614",-11.8534174560103,-0.397218763418466,2.55842247454363
"15649",-13.0976050793756,0.493791498109868,2.61379561533934
"15652",-8.57735562588276,0.182969622043402,2.52736129653404
"15658",-11.126557948468,0.384643706223522,2.33715187256646
"15659",-11.2366266902022,0.0331042249824158,1.40235424322968
"15686",-12.3900622145743,0.0850339583600306,2.86662405655899
"15696",-11.0281257578461,0.0346961484800816,0.804875025459711
"15754",-11.2313681260289,0.00793422314560619,1.75912499648676
"15796",-10.2857376038432,0.13827364648906,-3.02739212621111
"15829",-9.9262652752411,0.0683766140796312,3.12656389116454
"15848",-9.66192159267022,-0.0899504402797175,0.1455555608483
"15887",-10.9651213267239,0.37570990891093,0.0510154676341867
"15925",-8.68090253575709,0.181372340561935,-1.81525503487954
"15935",-11.2019249865822,0.0602500798073678,2.06096551349602
